Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Close,High,Low,Open,Volume
Date,,,,,
1981-01-26,0.11086653172969818,0.11129622304119687,0.11086653172969818,0.11129622304119687,24640000
1981-01-27,0.11000707745552063,0.11086644795449016,0.11000707745552064,0.11086644795449016,23699200
1981-01-28,0.10656964033842087,0.10699933159871187,0.10656964033842088,0.10699933159871187,28156800
1981-01-29,0.10270242393016815,0.10313211511508742,0.10270242393016815,0.10313211511508742,43904000
1981-01-30,0.09711573272943497,0.09797511535218628,0.09711573272943497,0.09797511535218628,46188800
1981-02-02,0.09152977168560028,0.09195945716625491,0.09152977168560028,0.09195945716625491,23766400
1981-02-03,0.0949673131108284,0.09539699874817179,0.0949673131108284,0.0949673131108284,19152000
1981-02-04,0.09840480983257294,0.09883448968313344,0.09840480983257294,0.09840480983257294,27865600
1981-02-05,0.09840480983257294,0.0992641810083468,0.09840480983257294,0.09840480983257294,7929600
1981-02-06,0.09883449226617813,0.0992641836026215,0.09883449226617813,0.09883449226617813,13865600
1981-02-09,0.09367820620536804,0.09453758286402182,0.09367820620536804,0.09453758286402182,16755200
1981-02-10,0.09367820620536804,0.0941078974033573,0.09367820620536804,0.09367820620536804,18345600
1981-02-11,0.0906703993678093,0.09110008486922466,0.0906703993678093,0.09110008486922466,13843200
1981-02-12,0.08981025964021683,0.09024071973590973,0.08981025964021683,0.09024071973590973,14560000
1981-02-13,0.08766180276870728,0.08852117944672681,0.08766180276870728,0.08852117944672681,11155200
1981-02-17,0.08981025964021683,0.09024071973590973,0.08981025964021683,0.08981025964021683,12275200
1981-02-18,0.09367820620536804,0.09453758286402182,0.09367820620536804,0.09367820620536804,19241600
1981-02-19,0.08809148520231247,0.0885211763951721,0.08809148520231247,0.0885211763951721,22310400
1981-02-20,0.08336491137742996,0.08379460254386135,0.08336491137742996,0.08379460254386135,24371200
1981-02-23,0.08465395867824554,0.08508364976994093,0.08465395867824554,0.08465395867824554,14112000
1981-02-24,0.08164618909358978,0.08250556601444616,0.08164618909358978,0.08250556601444616,16979200
1981-02-25,0.0868024230003357,0.08723210845538532,0.0868024230003357,0.0868024230003357,19488000
1981-02-26,0.08809148520231247,0.0885211763951721,0.08809148520231247,0.08809148520231247,10841600
1981-02-27,0.09110007435083389,0.09195945099176649,0.09110007435083389,0.09110007435083389,14761600
1981-03-02,0.09152977168560028,0.09195945716625491,0.09152977168560028,0.09152977168560028,11760000
1981-03-03,0.09024069458246231,0.09067038575669926,0.09024069458246231,0.09067038575669926,16172800
1981-03-04,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,13708800
1981-03-05,0.08895084261894226,0.08938053371889981,0.08895084261894226,0.08938053371889981,5376000
1981-03-06,0.08809148520231247,0.08895086185070707,0.08809148520231247,0.08895086185070707,11603200
1981-03-09,0.0812164843082428,0.08164616979846182,0.0812164843082428,0.08164616979846182,15321600
1981-03-10,0.077348493039608,0.0777781783944556,0.077348493039608,0.0777781783944556,28380800
1981-03-11,0.07434067875146866,0.07520005526952422,0.07434067875146866,0.07520005526952422,29859200
1981-03-12,0.077348493039608,0.0777781783944556,0.077348493039608,0.077348493039608,59248000
1981-03-13,0.07648912817239761,0.07691881359229595,0.07648912817239761,0.07691881359229595,231302400
1981-03-16,0.07949770987033844,0.08035708636106423,0.07949770987033844,0.07949770987033844,37228800
1981-03-17,0.08336491137742996,0.08422428797296845,0.08336491137742996,0.08336491137742996,43747200
1981-03-18,0.08852118998765945,0.08938056676801193,0.08852118998765945,0.08852118998765945,36937600
1981-03-19,0.08766180276870728,0.08809148823905462,0.08766180276870728,0.08809148823905462,37811200
1981-03-20,0.08852118998765945,0.08938056676801193,0.08852118998765945,0.08852118998765945,14604800
1981-03-23,0.09195948392152786,0.09281886087019466,0.09195948392152786,0.09195948392152786,22019200
1981-03-24,0.09152977168560028,0.09195945716625491,0.09152977168560028,0.09195945716625491,28156800
1981-03-25,0.08981025964021683,0.09067041102991764,0.08981025964021683,0.09067041102991764,7056000
1981-03-26,0.08809148520231247,0.0885211763951721,0.08809148520231247,0.0885211763951721,12275200
1981-03-27,0.08508370816707611,0.0855133938163626,0.08508370816707611,0.0855133938163626,12252800
1981-03-30,0.08508370816707611,0.08594308520297632,0.08508370816707611,0.08508370816707611,9900800
1981-03-31,0.08422432094812393,0.08508369788012209,0.08422432094812393,0.08508369788012209,15993600
1981-04-01,0.08336491137742996,0.08379460254386135,0.08336491137742996,0.08379460254386135,34070400
1981-04-02,0.0906703993678093,0.09110008486922466,0.0906703993678093,0.0906703993678093,31404800
1981-04-03,0.09110007435083389,0.09152976553996249,0.09110007435083389,0.09110007435083389,16486400
1981-04-06,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,22803200
1981-04-07,0.08852118998765945,0.08895087550917292,0.08852118998765945,0.08895087550917292,10684800
1981-04-08,0.09281885623931885,0.09367823314511001,0.09281885623931885,0.09281885623931885,21952000
1981-04-09,0.09453760087490082,0.09496729215475293,0.09453760087490082,0.09453760087490082,12499200
1981-04-10,0.095826655626297,0.09625634110895831,0.095826655626297,0.095826655626297,33465600
1981-04-13,0.095826655626297,0.09625634110895831,0.095826655626297,0.095826655626297,16060800
1981-04-14,0.095826655626297,0.09625634110895831,0.095826655626297,0.095826655626297,6652800
1981-04-15,0.09110007435083389,0.09152976553996249,0.09110007435083389,0.09152976553996249,34048000
1981-04-16,0.0859430581331253,0.08637274364707191,0.0859430581331253,0.08637274364707191,23878400
1981-04-20,0.08852118998765945,0.08895087550917292,0.08852118998765945,0.08852118998765945,35347200
1981-04-21,0.09453760087490082,0.09496729215475293,0.09453760087490082,0.09453760087490082,28537600
1981-04-22,0.09797508269548416,0.0984047738636367,0.09797508269548416,0.09797508269548416,18995200
1981-04-23,0.1005532518029213,0.10098294316357541,0.1005532518029213,0.1005532518029213,58016000
1981-04-24,0.09969384968280792,0.10055322066333003,0.09969384968280792,0.10055322066333003,35056000
1981-04-27,0.09883449226617813,0.0992641836026215,0.09883449226617813,0.0992641836026215,38528000
1981-04-28,0.09711573272943497,0.09754542404081062,0.09711573272943497,0.09754542404081062,32188800
1981-04-29,0.095826655626297,0.09625634110895831,0.095826655626297,0.09625634110895831,13641600
1981-04-30,0.09754540026187897,0.09840478267513608,0.09754540026187897,0.09754540026187897,12611200
1981-05-01,0.09754540026187897,0.09840478267513608,0.09754540026187897,0.09754540026187897,16553600
1981-05-04,0.09711573272943497,0.09754542404081062,0.09711573272943497,0.09754542404081062,14448000
1981-05-05,0.09668605029582977,0.09711573012101221,0.09668605029582977,0.09711573012101221,17539200
1981-05-06,0.09410791844129562,0.09453760399801688,0.09410791844129562,0.09453760399801688,18950400
1981-05-07,0.0953969657421112,0.09582665696811432,0.0953969657421112,0.0953969657421112,9363200
1981-05-08,0.0962563306093216,0.09668602178243724,0.0962563306093216,0.0962563306093216,7907200
1981-05-11,0.09410791844129562,0.09453760399801688,0.09410791844129562,0.09453760399801688,11939200
1981-05-12,0.09410791844129562,0.0953969808487854,0.09410791844129562,0.09410791844129562,4256000
1981-05-13,0.09367820620536804,0.09496727406201108,0.09367820620536804,0.0941078974033573,4905600
1981-05-14,0.09238915145397186,0.09324852818115989,0.09238915145397186,0.09324852818115989,4928000
1981-05-15,0.09453760087490082,0.09582666897713132,0.09453760087490082,0.09453760087490082,4905600
1981-05-18,0.0962563306093216,0.09711570148090409,0.0962563306093216,0.0962563306093216,4166400
1981-05-19,0.09453760087490082,0.09496729215475293,0.09453760087490082,0.09496729215475293,25424000
1981-05-20,0.09754540026187897,0.09840478267513608,0.09754540026187897,0.09754540026187897,13283200
1981-05-21,0.10313215106725693,0.10356184240196786,0.10313215106725693,0.10313215106725693,32211200
1981-05-22,0.10785868763923645,0.10871807004026034,0.10785868763923645,0.10785868763923645,31427200
1981-05-26,0.10742901265621185,0.10785869240104402,0.10742901265621185,0.10785869240104402,85344000
1981-05-27,0.11344464868307114,0.1138743399209338,0.11344464868307114,0.11344464868307114,149497600
1981-05-28,0.11344464868307114,0.1138743399209338,0.11344464868307114,0.11344464868307114,73987200
1981-05-29,0.11387431621551514,0.11430477616535276,0.11387431621551514,0.11387431621551514,59382400
1981-06-01,0.11387431621551514,0.11430477616535276,0.11387431621551514,0.11387431621551514,51251200
1981-06-02,0.10828839242458344,0.10871808367900036,0.10828839242458344,0.10871808367900036,40432000
1981-06-03,0.10828839242458344,0.10914776345876634,0.10828839242458344,0.10828839242458344,39446400
1981-06-04,0.1104368045926094,0.11086648424542321,0.11043680459260942,0.11043680459260942,56067200
1981-06-05,0.108718141913414,0.10914782192333626,0.108718141913414,0.10914782192333626,57680000
1981-06-08,0.1048508733510971,0.10528056455638804,0.1048508733510971,0.10528056455638804,93497600
1981-06-09,0.10699935257434845,0.10742904391887408,0.10699935257434845,0.10699935257434845,119593600
1981-06-10,0.10828839242458344,0.10957745471318327,0.10828839242458344,0.10828839242458344,25222400
1981-06-11,0.11301496624946594,0.11344465752080304,0.11301496624946594,0.11301496624946594,38976000
1981-06-12,0.11172587424516678,0.11215556540241428,0.11172587424516678,0.11215556540241428,25804800
1981-06-15,0.11129620671272278,0.11172589796118067,0.11129620671272278,0.11172589796118067,143763200
1981-06-16,0.10914774984121323,0.10957744104202077,0.10914774984121323,0.10957744104202077,37251200
1981-06-17,0.10742901265621185,0.10785869240104402,0.10742901265621185,0.10785869240104402,27574400
1981-06-18,0.10699935257434845,0.10785872378874632,0.10699935257434845,0.10742904391887408,23049600
1981-06-19,0.10399150848388672,0.1044211882396032,0.10399150848388672,0.1044211882396032,27507200
1981-06-22,0.1001235693693161,0.10055324924438337,0.1001235693693161,0.10055324924438337,10841600
1981-06-23,0.10184227675199509,0.10270241638548713,0.10184227675199509,0.10184227675199509,15030400
1981-06-24,0.09926415234804153,0.10012353475034079,0.09926415234804153,0.10012353475034079,23027200
1981-06-25,0.10141261667013168,0.10184230795513692,0.10141261667013168,0.10141261667013168,24259200
1981-06-26,0.1001235693693161,0.10098294059410416,0.1001235693693161,0.10098294059410416,23788800
1981-06-29,0.09668605029582977,0.09754542142084682,0.09668605029582977,0.09754542142084682,10595200
1981-06-30,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,35907200
1981-07-01,0.08852118998765945,0.08895087550917292,0.08852118998765945,0.08895087550917292,170464000
1981-07-02,0.08852118998765945,0.08895087550917292,0.08852118998765945,0.08852118998765945,30284800
1981-07-06,0.08551336079835892,0.08637273750244077,0.08551336079835892,0.08637273750244077,16531200
1981-07-07,0.08637271076440811,0.08723208720245645,0.08637271076440811,0.08637271076440811,15836800
1981-07-08,0.08981025964021683,0.09024071973590973,0.08981025964021683,0.08981025964021683,16620800
1981-07-09,0.08293525129556656,0.08336493685599711,0.08293525129556656,0.08336493685599711,32883200
1981-07-10,0.07648912817239761,0.07691881359229595,0.07648912817239761,0.07691881359229595,55171200
1981-07-13,0.07820869237184525,0.07863838376116195,0.07820869237184525,0.07820869237184525,45740800
1981-07-14,0.08164618909358978,0.08250556601444616,0.08164618909358978,0.08164618909358978,19779200
1981-07-15,0.08379461616277695,0.08422430166171968,0.08379461616277695,0.08379461616277695,10953600
1981-07-16,0.0859430581331253,0.08680243489834397,0.0859430581331253,0.0859430581331253,15232000
1981-07-17,0.08895084261894226,0.08938053371889981,0.08895084261894226,0.08895084261894226,19824000
1981-07-20,0.08293525129556656,0.08336493685599711,0.08293525129556656,0.08336493685599711,23654400
1981-07-21,0.08250557631254196,0.08293526769526616,0.08250557631254196,0.08293526769526616,31942400
1981-07-22,0.07777824252843857,0.07863839422336372,0.07777824252843857,0.07863839422336372,22668800
1981-07-23,0.07992742955684662,0.08035712085532146,0.07992742955684662,0.07992742955684662,34451200
1981-07-24,0.08250557631254196,0.08293526769526616,0.08250557631254196,0.08250557631254196,28851200
1981-07-27,0.0859430581331253,0.08637274364707191,0.0859430581331253,0.0859430581331253,17337600
1981-07-28,0.08293525129556656,0.08336493685599711,0.08293525129556656,0.08336493685599711,22848000
1981-07-29,0.08164618909358978,0.08207588042268121,0.08164618909358978,0.08207588042268121,15500800
1981-07-30,0.08465395867824554,0.08551333512431301,0.08465395867824554,0.08465395867824554,9900800
1981-07-31,0.0859430581331253,0.08637274364707191,0.0859430581331253,0.0859430581331253,10953600
1981-08-03,0.08508370816707611,0.08594308520297632,0.08508370816707611,0.08594308520297632,12432000
1981-08-04,0.08637271076440811,0.08680240185209391,0.08637271076440811,0.08637271076440811,31673600
1981-08-05,0.08895084261894226,0.08938053371889981,0.08895084261894226,0.08895084261894226,17494400
1981-08-06,0.0868024230003357,0.08723210845538532,0.0868024230003357,0.08723210845538532,10528000
1981-08-07,0.0868024230003357,0.08723210845538532,0.0868024230003357,0.0868024230003357,9206400
1981-08-10,0.0868024230003357,0.0868024230003357,0.0868024230003357,0.0868024230003357,0
1981-08-11,0.08422432094812393,0.08508369788012209,0.08422432094812393,0.08508369788012209,71456000
1981-08-12,0.08250557631254196,0.08293526769526616,0.08250557631254196,0.08293526769526616,26275200
1981-08-13,0.07992742955684662,0.08035712085532146,0.07992742955684662,0.08035712085532146,27484800
1981-08-14,0.07863835245370865,0.07949772915288024,0.07863835245370865,0.07949772915288024,24192000
1981-08-17,0.076059490442276,0.07691886762305632,0.076059490442276,0.07691886762305632,18905600
1981-08-18,0.07434067875146866,0.07520005526952422,0.07434067875146866,0.07520005526952422,17001600
1981-08-19,0.07348132878541946,0.07434070561400533,0.07348132878541946,0.07434070561400533,20675200
1981-08-20,0.07434067875146866,0.07477036987915833,0.07434067875146866,0.07434067875146866,17113600
1981-08-21,0.06918445974588394,0.07004383669081071,0.06918445974588394,0.07004383669081071,41910400
1981-08-24,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06531649228899561,23072000
1981-08-25,0.0666063204407692,0.0670360059899261,0.0666063204407692,0.0666063204407692,40700800
1981-08-26,0.06531645357608795,0.06574613892827823,0.06531645357608795,0.06574613892827823,33600000
1981-08-27,0.06574612855911255,0.06617658838205517,0.06574612855911255,0.06574612855911255,25916800
1981-08-28,0.06918445974588394,0.069614145349684,0.06918445974588394,0.06918445974588394,38035200
1981-08-31,0.06918445974588394,0.069614145349684,0.06918445974588394,0.06918445974588394,40947200
1981-09-01,0.07348132878541946,0.07391102006837533,0.07348132878541946,0.07348132878541946,37027200
1981-09-02,0.07477039098739624,0.07520007649906554,0.07477039098739624,0.07477039098739624,19376000
1981-09-03,0.0709032267332077,0.07176260383688135,0.0709032267332077,0.07176260383688135,37475200
1981-09-04,0.07004379481077194,0.07047348015765789,0.07004379481077194,0.07047348015765789,15254400
1981-09-08,0.06789533793926239,0.06832502894167207,0.06789533793926239,0.06832502894167207,25446400
1981-09-09,0.06789533793926239,0.06832502894167207,0.06789533793926239,0.06789533793926239,30531200
1981-09-10,0.06832505017518997,0.06875473557381176,0.06832505017518997,0.06832505017518997,34809600
1981-09-11,0.06746568530797958,0.06789537078091017,0.06746568530797958,0.06789537078091017,17539200
1981-09-14,0.06531645357608795,0.06574613892827823,0.06531645357608795,0.06574613892827823,27686400
1981-09-15,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,19510400
1981-09-16,0.062308646738529205,0.06273833792167256,0.06230864673852921,0.06273833792167256,19353600
1981-09-17,0.06058988347649574,0.06101957458869199,0.06058988347649574,0.06101957458869199,19376000
1981-09-18,0.06101958453655243,0.061449269981475575,0.06101958453655243,0.06101958453655243,26320000
1981-09-21,0.06144927442073822,0.06187896563402794,0.06144927442073822,0.06144927442073822,49033600
1981-09-22,0.05801175534725189,0.058441440689494646,0.05801175534725189,0.058441440689494646,47420800
1981-09-23,0.0567227266728878,0.05758210368294462,0.0567227266728878,0.05758210368294462,28201600
1981-09-24,0.05629301443696022,0.05672269987029022,0.05629301443696022,0.05672269987029022,18300800
1981-09-25,0.04898754134774208,0.04984691794672283,0.04898754134774208,0.04984691794672283,34608000
1981-09-28,0.049417246133089066,0.04984693746953243,0.049417246133089066,0.049417246133089066,91728000
1981-09-29,0.05199535936117172,0.052425050552345025,0.05199535936117172,0.05199535936117172,94684800
1981-09-30,0.052425067871809006,0.052854753467611225,0.052425067871809006,0.052425067871809006,49996800
1981-10-01,0.052425067871809006,0.052854753467611225,0.052425067871809006,0.052425067871809006,61129600
1981-10-02,0.0567227266728878,0.057152418046579744,0.0567227266728878,0.0567227266728878,45046400
1981-10-05,0.05844144523143768,0.059300821720035216,0.05844144523143768,0.05844144523143768,43097600
1981-10-06,0.05801175534725189,0.058441440689494646,0.05801175534725189,0.058441440689494646,28358400
1981-10-07,0.06144927442073822,0.06230865110999273,0.06144927442073822,0.06144927442073822,38841600
1981-10-08,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,31091200
1981-10-09,0.06402742117643356,0.06488679808967372,0.06402742117643356,0.06402742117643356,54521600
1981-10-12,0.0661766454577446,0.06660633685008734,0.0661766454577446,0.0661766454577446,27350400
1981-10-13,0.0661766454577446,0.06703602250510277,0.0661766454577446,0.0661766454577446,44195200
1981-10-14,0.062308646738529205,0.06273833792167256,0.06230864673852921,0.06273833792167256,30979200
1981-10-15,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,29433600
1981-10-16,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06316804456446297,36467200
1981-10-19,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,20585600
1981-10-20,0.06746568530797958,0.06789537078091017,0.06746568530797958,0.06746568530797958,35728000
1981-10-21,0.06746568530797958,0.06789537078091017,0.06746568530797958,0.06746568530797958,76899200
1981-10-22,0.0670359656214714,0.06746565664919814,0.0670359656214714,0.06746565664919814,32278400
1981-10-23,0.06531645357608795,0.06574613892827823,0.06531645357608795,0.06574613892827823,27910400
1981-10-26,0.06531645357608795,0.06574613892827823,0.06531645357608795,0.06531645357608795,27283200
1981-10-27,0.0666063204407692,0.0674656972764089,0.0666063204407692,0.0666063204407692,85590400
1981-10-28,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,44172800
1981-10-29,0.06789533793926239,0.06832502894167207,0.06789533793926239,0.06832502894167207,30486400
1981-10-30,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,52729600
1981-11-02,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,36915200
1981-11-03,0.06789533793926239,0.06832502894167207,0.06789533793926239,0.06832502894167207,28380800
1981-11-04,0.0661766454577446,0.06660633685008734,0.0661766454577446,0.06660633685008734,23811200
1981-11-05,0.06144927442073822,0.06187896563402794,0.06144927442073822,0.06187896563402794,23363200
1981-11-06,0.0618789866566658,0.06230867227861109,0.0618789866566658,0.0618789866566658,24595200
1981-11-09,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06273835897445679,20384000
1981-11-10,0.06316802650690079,0.06359771771139952,0.06316802650690079,0.06316802650690079,16755200
1981-11-11,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,27440000
1981-11-12,0.0670359656214714,0.06746565664919814,0.0670359656214714,0.0670359656214714,39916800
1981-11-13,0.062308646738529205,0.06273833792167256,0.06230864673852921,0.06273833792167256,21011200
1981-11-16,0.06144927442073822,0.06187896563402794,0.06144927442073822,0.06187896563402794,22556800
1981-11-17,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06273835897445679,35414400
1981-11-18,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,29142400
1981-11-19,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,40006400
1981-11-20,0.06531645357608795,0.06574613892827823,0.06531645357608795,0.06531645357608795,38102400
1981-11-23,0.062308646738529205,0.06316802336749139,0.06230864673852921,0.06316802336749139,22960000
1981-11-24,0.0618789866566658,0.06230867227861109,0.0618789866566658,0.06230867227861109,22153600
1981-11-25,0.06316802650690079,0.06359771771139952,0.06316802650690079,0.06316802650690079,52550400
1981-11-27,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,37251200
1981-11-30,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06445711250171686,23968000
1981-12-01,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,23385600
1981-12-02,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,37564800
1981-12-03,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,20428800
1981-12-04,0.06531645357608795,0.06574613892827823,0.06531645357608795,0.06531645357608795,137155200
1981-12-07,0.06574612855911255,0.06617658838205517,0.06574612855911255,0.06574612855911255,59292800
1981-12-08,0.06445710361003876,0.06531648040473027,0.06445710361003876,0.06531648040473027,50624000
1981-12-09,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,34272000
1981-12-10,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,37408000
1981-12-11,0.06445710361003876,0.06531648040473027,0.06445710361003876,0.0648867891387217,76092800
1981-12-14,0.062308646738529205,0.06316802336749139,0.06230864673852921,0.06316802336749139,25244800
1981-12-15,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,31315200
1981-12-16,0.0670359656214714,0.06746565664919814,0.0670359656214714,0.0670359656214714,65452800
1981-12-17,0.07262198626995087,0.0730516777559314,0.07262198626995087,0.07262198626995087,51452800
1981-12-18,0.07863835245370865,0.07906803793463195,0.07863835245370865,0.07863835245370865,71724800
1981-12-21,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07562977214556119,56403200
1981-12-22,0.07648912817239761,0.07691881359229595,0.07648912817239761,0.07648912817239761,53827200
1981-12-23,0.07477039098739624,0.07520007649906554,0.07477039098739624,0.07520007649906554,28896000
1981-12-24,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07520008087158203,28918400
1981-12-28,0.0717625841498375,0.0726219552804272,0.0717625841498375,0.0726219552804272,36579200
1981-12-29,0.07305163145065308,0.07391100814055197,0.07305163145065308,0.07305163145065308,24236800
1981-12-30,0.076059490442276,0.07648918190133026,0.076059490442276,0.076059490442276,32188800
1981-12-31,0.076059490442276,0.07648918190133026,0.076059490442276,0.076059490442276,54656000
1982-01-04,0.07562978565692902,0.07605947127034637,0.07562978565692902,0.07605947127034637,71254400
1982-01-05,0.0717625841498375,0.0726219552804272,0.0717625841498375,0.0726219552804272,35840000
1982-01-06,0.0709032267332077,0.07133291241638068,0.0709032267332077,0.07133291241638068,66080000
1982-01-07,0.06531645357608795,0.06617659881911092,0.06531645357608795,0.06617659881911092,70044800
1982-01-08,0.06832505017518997,0.06875473557381176,0.06832505017518997,0.06832505017518997,56604800
1982-01-11,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06445711250171686,33331200
1982-01-12,0.0618789866566658,0.06230867227861109,0.0618789866566658,0.06230867227861109,59920000
1982-01-13,0.06144927442073822,0.06187896563402794,0.06144927442073822,0.06187896563402794,41753600
1982-01-14,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,25715200
1982-01-15,0.06875475496053696,0.06961413173742224,0.06875475496053696,0.06875475496053696,46704000
1982-01-18,0.07004379481077194,0.07090317124186706,0.07004379481077194,0.07004379481077194,28000000
1982-01-19,0.06832505017518997,0.06918442670975745,0.06832505017518997,0.06918442670975745,55507200
1982-01-20,0.06961411982774734,0.07004381101134062,0.06961411982774734,0.06961411982774734,25827200
1982-01-21,0.0709032267332077,0.07133291241638068,0.0709032267332077,0.0709032267332077,33331200
1982-01-22,0.0713328942656517,0.07176258557681697,0.0713328942656517,0.0713328942656517,24259200
1982-01-25,0.06918445974588394,0.069614145349684,0.06918445974588394,0.069614145349684,44710400
1982-01-26,0.0666063204407692,0.0674656972764089,0.0666063204407692,0.0674656972764089,21212800
1982-01-27,0.0670359656214714,0.06789534193960242,0.0670359656214714,0.0670359656214714,31360000
1982-01-28,0.06918445974588394,0.069614145349684,0.06918445974588394,0.06918445974588394,39603200
1982-01-29,0.07004379481077194,0.07047348015765789,0.07004379481077194,0.07004379481077194,53155200
1982-02-01,0.06918445974588394,0.07004383669081071,0.06918445974588394,0.07004383669081071,38528000
1982-02-02,0.06961411982774734,0.07047349645760935,0.06961411982774734,0.06961411982774734,54275200
1982-02-03,0.06961411982774734,0.07004381101134062,0.06961411982774734,0.06961411982774734,31472000
1982-02-04,0.06789533793926239,0.06832502894167207,0.06789533793926239,0.06832502894167207,22041600
1982-02-05,0.06789533793926239,0.06832502894167207,0.06789533793926239,0.06789533793926239,40297600
1982-02-08,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,31696000
1982-02-09,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,57904000
1982-02-10,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,38796800
1982-02-11,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,24528000
1982-02-12,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,19644800
