Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Close,High,Low,Open,Volume
Date,,,,,
1986-04-24,0.0678393617272377,0.06890763040724349,0.061429135283364376,0.061696200160963444,62352000
1986-04-25,0.0721130520105362,0.07505079322181714,0.06837349720447834,0.06837349720447834,85795200
1986-04-28,0.07264721393585205,0.0731813484874932,0.07157833046848773,0.07211307938421091,28886400
1986-04-29,0.07051002979278564,0.07264718140647553,0.06997589548031491,0.07264718140647553,30326400
1986-04-30,0.06890764087438583,0.0710441785589397,0.06730523761097043,0.07051004413780124,30902400
1986-05-01,0.0678393617272377,0.06890763040724349,0.06677109304723192,0.06890763040724349,54345600
1986-05-02,0.0678393617272377,0.06890763040724349,0.06730522738723481,0.0678393617272377,20246400
1986-05-05,0.06730525195598602,0.06783938649096655,0.06730525195598602,0.06783938649096655,3254400
1986-05-06,0.0678393617272377,0.06890763040724349,0.0678393617272377,0.0678393617272377,9734400
1986-05-07,0.0678393617272377,0.0683734960672406,0.06677109304723192,0.0678393617272377,5155200
1986-05-08,0.06837350875139236,0.06837350875139236,0.06730523987320917,0.06783937431230078,3542400
1986-05-09,0.0678393617272377,0.0683734960672406,0.0678393617272377,0.0683734960672406,6076800
1986-05-12,0.06837350875139236,0.06997591206866716,0.06783937431230078,0.06783937431230078,10483200
1986-05-13,0.06890764087438583,0.0694417752955243,0.06837350645324736,0.06837350645324736,3830400
1986-05-14,0.06837350875139236,0.06890764319048397,0.06837350875139236,0.06890764319048397,9302400
1986-05-15,0.06837350875139236,0.06944177762957555,0.06837350875139236,0.06837350875139236,3801600
1986-05-16,0.06890764087438583,0.07051004413780124,0.06837350645324736,0.06837350645324736,11952000
1986-05-19,0.0678393617272377,0.06890763040724349,0.06730522738723481,0.06890763040724349,11001600
1986-05-20,0.06730525195598602,0.06783938649096655,0.0667711174210055,0.06783938649096655,61977600
1986-05-21,0.06623698025941849,0.06783938380081725,0.06623698025941849,0.06730524928701766,8092800
1986-05-22,0.06623698025941849,0.06677111477321808,0.06623698025941849,0.06623698025941849,4406400
1986-05-23,0.06623698025941849,0.06730524928701766,0.06623698025941849,0.06623698025941849,4089600
1986-05-27,0.06837350875139236,0.06837350875139236,0.06623697099502598,0.06623697099502598,13881600
1986-05-28,0.07051002979278564,0.07051002979278564,0.0683734925429027,0.0683734925429027,15523200
1986-05-29,0.0721130520105362,0.07318132070831021,0.06997590025113935,0.07051003460002636,45676800
1986-05-30,0.07478371262550354,0.0758519811642956,0.07264717554791941,0.07264717554791941,27072000
1986-06-02,0.07264721393585205,0.07478375214241664,0.07264721393585205,0.07478375214241664,19728000
1986-06-03,0.07264721393585205,0.07264721393585205,0.07157833046848773,0.07264721393585205,5011200
1986-06-04,0.0721130520105362,0.07318132070831021,0.07157830329780038,0.0726471863594232,4723200
1986-06-05,0.07318131625652313,0.07318131625652313,0.07157829894352852,0.07211304762373434,13708800
1986-06-06,0.07318131625652313,0.07318131625652313,0.07211304762373434,0.07318131625652313,3427200
1986-06-09,0.06997589021921158,0.07318131021684497,0.06997589021921158,0.07318131021684497,12672000
1986-06-10,0.06997589021921158,0.06997589021921158,0.06890762167458736,0.06997589021921158,3427200
1986-06-11,0.06997589021921158,0.06997589021921158,0.06890762167458736,0.06997589021921158,2304000
1986-06-12,0.06730525195598602,0.06997592463088864,0.0667711174210055,0.06997592463088864,13708800
1986-06-13,0.06730525195598602,0.06783938649096655,0.0667711174210055,0.06730525195598602,7891200
1986-06-16,0.06677110493183136,0.06783937380197849,0.0662369704967578,0.06730523936690493,9590400
1986-06-17,0.0678393617272377,0.06890763040724349,0.06730522738723481,0.06730522738723481,13075200
1986-06-18,0.06730525195598602,0.06783938649096655,0.06623698288602498,0.06783938649096655,4348800
1986-06-19,0.06677110493183136,0.06783937380197849,0.0662369704967578,0.06730523936690493,8467200
1986-06-20,0.0670381560921669,0.06730522094420022,0.06677108665532926,0.06677108665532926,3801600
1986-06-23,0.0678393617272377,0.0678393617272377,0.06570282436722613,0.06703816250963575,46195200
1986-06-24,0.06730525195598602,0.06837352102594707,0.0667711174210055,0.06783938649096655,14572800
1986-06-25,0.06623698025941849,0.06783938380081725,0.06623698025941849,0.06730524928701766,15235200
1986-06-26,0.06410043686628342,0.06677110921288226,0.06410043686628342,0.0662369747435625,19152000
1986-06-27,0.06356628984212875,0.06463455856977693,0.06303215547830467,0.06410042420595284,10396800
1986-06-30,0.06570281088352203,0.06730521357468142,0.06303213973158973,0.0635662739619762,62352000
1986-07-01,0.06570281088352203,0.06570281088352203,0.06516867665313558,0.06570281088352203,47577600
1986-07-02,0.06570281088352203,0.06570281088352203,0.06516867665313558,0.06570281088352203,52617600
1986-07-03,0.06677110493183136,0.06730523936690493,0.0662369704967578,0.0662369704967578,14140800
1986-07-07,0.06410043686628342,0.06677110921288226,0.06410043686628342,0.06677110921288226,14054400
1986-07-08,0.062498029321432114,0.06410043262332457,0.0619632805235213,0.06410043262332457,14256000
1986-07-09,0.05982675403356552,0.06249804106946663,0.05929261949919773,0.06249804106946663,46137600
1986-07-10,0.058224327862262726,0.06036086517159552,0.05555365622559674,0.05982673084426232,46886400
1986-07-11,0.05982675403356552,0.060895023102301105,0.058224350430462146,0.058224350430462146,17395200
1986-07-14,0.05902551859617233,0.0603608565154105,0.05822431951247263,0.05822431951247263,28598400
1986-07-15,0.05982675403356552,0.060895023102301105,0.058224350430462146,0.059025549939610615,13190400
1986-07-16,0.06196326017379761,0.061963260173797614,0.060360857398159815,0.060360857398159815,9360000
1986-07-17,0.06303219497203827,0.06303219497203827,0.061429176512305596,0.06196331121079951,6940800
1986-07-18,0.06356628984212875,0.06410042420595284,0.061429138022966394,0.06303215547830467,12326400
1986-07-21,0.06356628984212875,0.06463455856977693,0.06356628984212875,0.06356628984212875,3513600
1986-07-22,0.06570281088352203,0.06570281088352203,0.0635662739619762,0.0635662739619762,10512000
1986-07-23,0.06410043686628342,0.06677110921288226,0.06410043686628342,0.06570284027424272,20793600
1986-07-24,0.06623698025941849,0.06730524928701766,0.0651687112318193,0.0651687112318193,14140800
1986-07-25,0.06677110493183136,0.06730523936690493,0.0662369704967578,0.0662369704967578,20448000
1986-07-28,0.06516870111227036,0.06677110440484417,0.06516870111227036,0.06677110440484417,11808000
1986-07-29,0.06356628984212875,0.06570282729742512,0.06249802111448057,0.06516869293360103,14054400
1986-07-30,0.06142912805080414,0.06356627952302976,0.05929259094234478,0.06356627952302976,26409600
1986-07-31,0.060895003378391266,0.06196327210111428,0.060895003378391266,0.061429137739752775,15638400
1986-08-01,0.060360874980688095,0.06142914380895615,0.05982674056655407,0.06089500939482212,12902400
1986-08-04,0.060360874980688095,0.060360874980688095,0.058758471738286015,0.060360874980688095,12441600
1986-08-05,0.05982675403356552,0.060895023102301105,0.05982675403356552,0.06036088856793331,2822400
1986-08-06,0.05929260328412056,0.06036087206071075,0.05822433450753037,0.059826737672415656,18316800
1986-08-07,0.05875847116112709,0.059826739978902005,0.05822433675223963,0.05929260557001455,3657600
1986-08-08,0.05929260328412056,0.06036087206071075,0.058758468895825464,0.058758468895825464,4147200
1986-08-11,0.06142912805080414,0.061963262327918975,0.06036085949657446,0.06036085949657446,7948800
1986-08-12,0.06303219497203827,0.06303219497203827,0.061429176512305596,0.061429176512305596,9993600
1986-08-13,0.06356628984212875,0.06356628984212875,0.06249802111448057,0.06303215547830467,6883200
1986-08-14,0.06516870111227036,0.0657028355431283,0.06356629781969654,0.06356629781969654,20131200
1986-08-15,0.06543577462434769,0.06570283956371652,0.0646345706366295,0.06516870510017302,6105600
1986-08-18,0.06463455408811569,0.06570282274169176,0.06463455408811569,0.06543575787070006,12787200
1986-08-19,0.06463455408811569,0.06490162354391203,0.06356628543453963,0.06463455408811569,20390400
1986-08-20,0.06410043686628342,0.06463457133560319,0.06410043686628342,0.06463457133560319,20764800
1986-08-21,0.06410043686628342,0.06516870580492296,0.06410043686628342,0.06410043686628342,49536000
1986-08-22,0.06303219497203827,0.06463459906752,0.06196331121079951,0.0641004643690261,5760000
1986-08-25,0.06303219497203827,0.06303219497203827,0.06196331121079951,0.06303219497203827,2419200
1986-08-26,0.062498029321432114,0.06303216375539626,0.06249802932143212,0.06303216375539626,10857600
1986-08-27,0.062498029321432114,0.06303216375539626,0.0619632805235213,0.06249802932143212,9532800
1986-08-28,0.062498029321432114,0.06303216375539626,0.06249802932143212,0.06249802932143212,3427200
1986-08-29,0.060895003378391266,0.06303215518770047,0.05982673465566824,0.062498020826338964,25430400
1986-09-02,0.05929260328412056,0.06089500644900585,0.05849139940927532,0.06089500644900585,5212800
1986-09-03,0.057690199464559555,0.0587584682290269,0.05608779631785854,0.0587584682290269,18316800
1986-09-04,0.062498029321432114,0.06249802932143212,0.058758473919736404,0.058758473919736404,39427200
1986-09-05,0.06516870111227036,0.06516870111227036,0.06196328016317962,0.06249802895798066,26352000
1986-09-08,0.06463455408811569,0.06570282274169176,0.06463455408811569,0.06516868841490372,9619200
1986-09-09,0.06570281088352203,0.06730521357468142,0.06463454242274912,0.06463454242274912,37526400
1986-09-10,0.06463455408811569,0.06623695706847979,0.06463455408811569,0.06570282274169176,10886400
1986-09-11,0.06196326017379761,0.06516868008881811,0.061963260173797614,0.06463454583027219,35654400
1986-09-12,0.060360874980688095,0.062498027001148065,0.060360874980688095,0.061963278223090175,24451200
1986-09-15,0.06142912805080414,0.06142912805080414,0.05929259094234478,0.06036085949657446,22492800
1986-09-16,0.06142912805080414,0.061963262327918975,0.06036085949657446,0.06142912805080414,5184000
1986-09-17,0.06303219497203827,0.0641004643690261,0.06089504181381168,0.061429176512305596,8035200
1986-09-18,0.06356628984212875,0.06463455856977693,0.06303215547830467,0.06303215547830467,5356800
1986-09-19,0.06356628984212875,0.06410042420595284,0.06303215547830467,0.06356628984212875,2505600
1986-09-22,0.06303219497203827,0.06356632967053218,0.06303219497203827,0.06356632967053218,4492800
1986-09-23,0.06410043686628342,0.06463457133560319,0.06303216792764389,0.06303216792764389,5961600
1986-09-24,0.06329922378063202,0.06410042301913144,0.06303215431126229,0.06410042301913144,4780800
1986-09-25,0.06196326017379761,0.06356627731318032,0.061963260173797614,0.06329921247630939,5155200
1986-09-26,0.06196326017379761,0.06249800879608845,0.06142912591525168,0.061963260173797614,2332800
1986-09-29,0.060360874980688095,0.061963278223090175,0.060360874980688095,0.061963278223090175,6192000
1986-09-30,0.060360874980688095,0.06142914380895615,0.060360874980688095,0.060360874980688095,5184000
1986-10-01,0.05982675403356552,0.061429157636668896,0.05875848496482994,0.06036088856793331,32428800
1986-10-02,0.05982675403356552,0.060895023102301105,0.05929261949919773,0.05982675403356552,22723200
1986-10-03,0.060360874980688095,0.06089500939482212,0.05982674056655407,0.05982674056655407,14716800
1986-10-06,0.06516870111227036,0.06623696997398623,0.06196328016317962,0.06196328016317962,85334400
1986-10-07,0.06650400906801224,0.06783934224207588,0.06516867130914514,0.06516867130914514,59788800
1986-10-08,0.06837350875139236,0.06917470811762695,0.06570283655593438,0.06650404050697459,119606400
1986-10-09,0.07051002979278564,0.07211304709400479,0.0683734925429027,0.0683734925429027,92563200
1986-10-10,0.0737154558300972,0.07531785889355927,0.0694417666303431,0.07051003533931781,76752000
1986-10-13,0.07051002979278564,0.073715450031417,0.07051002979278564,0.073715450031417,27129600
1986-10-14,0.07157829403877258,0.07211304268233586,0.07104415975897864,0.07104415975897864,12873600
1986-10-15,0.07478371262550354,0.07531784689489956,0.07157829264536997,0.07157829264536997,63532800
1986-10-16,0.07478371262550354,0.07531784689489956,0.0742495783561075,0.07478371262550354,21859200
1986-10-17,0.0769202709197998,0.07745440075171928,0.07478373325290022,0.07478373325290022,124444800
1986-10-20,0.07745439559221268,0.07852266435450138,0.0753178626524404,0.07692026579587345,43545600
1986-10-21,0.08065921813249588,0.08065921813249588,0.07798855027342032,0.07798855027342032,112377600
1986-10-22,0.08065921813249588,0.08146042215806337,0.0801250882285256,0.08065921813249588,54576000
1986-10-23,0.08065921813249588,0.08119335720607823,0.07985802327654046,0.08065921813249588,70444800
1986-10-24,0.08012507855892181,0.08065920839843257,0.07798854086165682,0.08065920839843257,101376000
1986-10-27,0.08279639482498169,0.08279639482498169,0.08065923294381128,0.08065923294381128,125654400
1986-10-28,0.08466579020023346,0.08600113245945754,0.08279632754261114,0.08279632754261114,142646400
1986-10-29,0.08226221054792404,0.0849328866026587,0.08119332759616625,0.08466581257845912,53222400
1986-10-30,0.08386462926864624,0.08493289799997143,0.08172809180599584,0.08226222158685345,44380800
1986-10-31,0.08279639482498169,0.0849329331724158,0.08226225565331627,0.08386466399869874,63734400
1986-11-03,0.0843987762928009,0.08493291535239707,0.08333050734322042,0.08333050734322042,42192000
1986-11-04,0.08760356903076172,0.08760356903076172,0.08439876269823575,0.08439876269823575,54403200
1986-11-05,0.09294552356004715,0.09347966251221622,0.08706942657036743,0.08760356552253648,45100800
1986-11-06,0.09508208185434341,0.09721861979174334,0.0924114140173995,0.09294554391694347,72576000
1986-11-07,0.09454789757728577,0.0956161659315905,0.09294549046102528,0.09508202716963476,44323200
1986-11-10,0.09080840647220612,0.09454796742327576,0.09027426731566253,0.09454796742327576,28684800
1986-11-11,0.09134310483932495,0.09241137333777148,0.09134310483932495,0.09134310483932495,11894400
1986-11-12,0.09134310483932495,0.09347964183621803,0.09027421280753625,0.09134310483932495,34156800
1986-11-13,0.0900072231888771,0.09187731128001336,0.08974015813349748,0.0913431811692541,30211200
1986-11-14,0.09080840647220612,0.09080840647220612,0.08813772902871525,0.0900072023221975,18720000
1986-11-17,0.09134310483932495,0.09241137333777148,0.08974008314311697,0.0908083516415635,24307200
1986-11-18,0.08653531223535538,0.09187727122646706,0.08653531223535538,0.09134314134855968,59673600
1986-11-19,0.08974010497331619,0.09027423476766802,0.08653529869837465,0.08653529869837465,48729600
1986-11-20,0.09668445587158203,0.09668445587158203,0.08974009958075585,0.08974009958075585,98179200
1986-11-21,0.09988921135663986,0.10095810304278667,0.09721854555892667,0.09721854555892667,91065600
1986-11-24,0.1079019159078598,0.10843604576812496,0.09668447361260744,0.09988928028303237,173836800
1986-11-25,0.10897016525268555,0.10950429501714709,0.10736775762008152,0.10790189655415276,95788800
1986-11-26,0.1079019159078598,0.1095043146582666,0.1079019159078598,0.10897018479800144,38793600
1986-11-28,0.10629952698945999,0.10843606515166108,0.10523126707797242,0.1079019351959173,41328000
1986-12-01,0.10416293889284134,0.10683360549539925,0.10362880007056509,0.10629946667312301,40291200
1986-12-02,0.10469710826873779,0.10683364602925302,0.10469710826873779,0.10469710826873779,28771200
1986-12-03,0.10389594733715057,0.1057654209441118,0.10362888229890328,0.10469715162150754,35164800
1986-12-04,0.10523124784231186,0.10629950755852775,0.10309471007065744,0.10389590485781937,42508800
1986-12-05,0.10469710826873779,0.10576537714899541,0.10469710826873779,0.10523124729367223,107510400
1986-12-08,0.10362884402275085,0.10576538187881182,0.10202644521551095,0.10469711295078134,22665600
1986-12-09,0.10309473425149918,0.10416300338788861,0.10256059509849773,0.10362886423488717,16099200
1986-12-10,0.10389594733715057,0.10416302154501293,0.1020264828998044,0.10309475222240867,27590400
1986-12-11,0.10469710826873779,0.10523124729367223,0.10362883938848017,0.10389590431614176,11635200
1986-12-12,0.10095816105604172,0.10469709715525372,0.10095816105604172,0.10469709715525372,25286400
1986-12-15,0.09828683733940125,0.10149225693251605,0.09668443013988183,0.1009581273124144,50774400
1986-12-16,0.09935511648654938,0.10095813822299105,0.09882097763911596,0.09882097763911596,77299200
1986-12-17,0.1004234254360199,0.10095817886246132,0.09935515648074275,0.09935515648074275,23356800
1986-12-18,0.10122521221637726,0.10149227707944233,0.09988925519802867,0.10042339409376785,12672000
1986-12-19,0.10362884402275085,0.10469711295078134,0.10149230616668987,0.10149230616668987,56592000
1986-12-22,0.10469710826873779,0.10576537714899541,0.10362883938848017,0.10362883938848017,18316800
1986-12-23,0.10576538741588593,0.10576538741588593,0.10469711843192897,0.10469711843192897,23788800
1986-12-24,0.10549824684858322,0.1057653116107562,0.10523118208641023,0.1057653116107562,7027200
1986-12-26,0.10523124784231186,0.10629950755852775,0.10523124784231185,0.10549831277136583,3715200
1986-12-29,0.10095816105604172,0.10629949572074164,0.10095816105604172,0.10523123612348988,41702400
1986-12-30,0.10202642530202866,0.1025605550769868,0.09988926432950511,0.10095815658250248,25401600
1986-12-31,0.10309473425149918,0.1046971333712766,0.10202646511510974,0.10202646511510974,23356800
1987-01-02,0.10202642530202866,0.10416296274108099,0.10149228635746063,0.10309469402155481,12643200
1987-01-05,0.1079019159078598,0.10897018479800144,0.10149230256700995,0.10202644159688644,48499200
1987-01-06,0.10950428992509842,0.11003842883433172,0.10736775262738378,0.10790189153661707,40032000
1987-01-07,0.11538039892911911,0.11538039892911911,0.10950430177585643,0.10950430177585643,60998400
1987-01-08,0.11911927908658981,0.12018817088264834,0.11591447429802815,0.11591447429802815,61488000
1987-01-09,0.12392714619636536,0.12446128508921701,0.1185851887520919,0.11911931847533457,63705600
1987-01-12,0.13193979859352112,0.13300806736205767,0.12285889511226587,0.12392716388080241,128793600
1987-01-13,0.1282002180814743,0.1308715085165726,0.12606368089227077,0.1308715085165726,76320000
1987-01-14,0.1282002180814743,0.12873434779397078,0.1255295420101655,0.1282002180814743,69465600
1987-01-15,0.1351446509361267,0.13834945855090064,0.12820029132478308,0.12820029132478308,117014400
1987-01-16,0.13193979859352112,0.13514459572952045,0.1292685077234851,0.13514459572952045,65433600
1987-01-19,0.13674701750278473,0.13674701750278473,0.1292685209915498,0.13193981213576597,88243200
1987-01-20,0.1388835459947586,0.14208896677943936,0.13621286939264568,0.13674700838091253,95760000
1987-01-21,0.1447596549987793,0.14849860094471115,0.136212888952206,0.1388835659378162,108489600
1987-01-22,0.15918251872062683,0.1597166486141184,0.1404865878370236,0.144759654493792,116035200
1987-01-23,0.14422550797462463,0.16559211337147417,0.14422550797462463,0.15918250037077541,317894400
1987-01-26,0.14689616858959198,0.14849857634948002,0.14048656505887105,0.14529376999931434,116553600
1987-01-27,0.15277227759361267,0.1549088061550573,0.14689617988445844,0.14689617988445844,114105600
1987-01-28,0.15330635011196136,0.15544288691625818,0.14849852335381114,0.1527722113260836,76723200
1987-01-29,0.14689616858959198,0.15490879424409898,0.14369137140903673,0.15330640482343177,79228800
1987-01-30,0.156244158744812,0.15651121449996808,0.14475964258054097,0.14689618031790097,104169600
1987-02-02,0.15597708523273468,0.1591825062146884,0.15597708523273468,0.1562441593281101,46915200
1987-02-03,0.15330635011196136,0.15757942372055503,0.15063567452178678,0.15597701653252882,59328000
1987-02-04,0.1538405418395996,0.15437467167151908,0.15170400417270002,0.15330641200768014,31737600
1987-02-05,0.15277227759361267,0.1549088061550573,0.1511698788801264,0.15384054645914055,42652800
1987-02-06,0.14716322720050812,0.15357345359122815,0.14636202340474494,0.15277224979546497,45619200
1987-02-09,0.14582793414592743,0.14689620318087315,0.14502673924692755,0.14689620318087315,136080000
1987-02-10,0.14636202156543732,0.14636202156543732,0.1426230858482115,0.14582788265177116,44668800
1987-02-11,0.15330635011196136,0.15330635011196136,0.14689611616578496,0.14689611616578496,60307200
1987-02-12,0.16398967802524567,0.16479088180832413,0.15330638628868293,0.15330638628868293,185731200
1987-02-13,0.16238734126091003,0.1661262690042562,0.15864839517833929,0.16398973100553357,81763200
1987-02-17,0.1634555459022522,0.16398967563678551,0.1586483416130156,0.16238728643318556,70732800
1987-02-18,0.15330635011196136,0.16612617613181396,0.1527722113260836,0.1634555097112465,128592000
1987-02-19,0.14689616858959198,0.1527722658469323,0.14529376999931434,0.1527722658469323,317750400
1987-02-20,0.14529381692409515,0.1468962160318912,0.14315727866729153,0.1468962160318912,87897600
1987-02-23,0.1543746143579483,0.15651115123163098,0.142088917555378,0.145293722865902,125913600
1987-02-24,0.1618531346321106,0.16238728269356134,0.15437463996978765,0.15437463996978765,120816000
1987-02-25,0.15918251872062683,0.164790928450348,0.1581136354000341,0.16185318652730857,65001600
1987-02-26,0.1650579869747162,0.1698658157740323,0.1559770827526703,0.15918250368365724,145209600
1987-02-27,0.16398967802524567,0.16612621533371533,0.16131901097446327,0.1650579558490898,37555200
1987-03-02,0.15918251872062683,0.16398972444049872,0.1581136354000341,0.16398972444049872,79516800
1987-03-03,0.15918251872062683,0.1607849267403254,0.1570453572738271,0.15918251872062683,81100800
1987-03-04,0.17039994895458221,0.17093407880807956,0.15864837694796524,0.15918250680146262,98179200
1987-03-05,0.17841266095638275,0.18215160840421418,0.17040003075617913,0.17040003075617913,128188800
1987-03-06,0.17787839472293854,0.1794808021656382,0.1736046969018326,0.17841252442409936,63561600
1987-03-09,0.1746731400489807,0.17841269337085464,0.17360486129584216,0.17787856316390266,38275200
1987-03-10,0.18001501262187958,0.18215155072419512,0.17413890472204072,0.17467305300203867,74102400
1987-03-11,0.18268567323684692,0.18375393307495583,0.18054913522140442,0.18268567323684692,43862400
1987-03-12,0.18348687887191772,0.18482221285071476,0.17841259874895407,0.1826856748167945,71337600
1987-03-13,0.17680954933166504,0.18482217510154622,0.17307060395116264,0.1834868413954856,105120000
1987-03-16,0.1757412552833557,0.17627538504906407,0.17039992094783327,0.17627538504906407,88473600
1987-03-17,0.18161740899085999,0.1826856688030421,0.17520717156647042,0.17574130147256145,54547200
1987-03-18,0.191232368350029,0.19283475743280942,0.18268559635162182,0.18268559635162182,119347200
1987-03-19,0.19497136771678925,0.19497136771678925,0.1880276240679487,0.19123244011462825,62812800
1987-03-20,0.19283480942249298,0.19497134711477682,0.19176654974596202,0.19497134711477682,38246400
1987-03-23,0.19149944186210632,0.19550544245096615,0.18962997858848216,0.19283477539172628,67478400
1987-03-24,0.19283480942249298,0.19390308743824586,0.1869587209895838,0.1869587209895838,69609600
1987-03-25,0.19203366339206696,0.19390314589846272,0.19069832922419994,0.19283486756063264,33840000
1987-03-26,0.1906982660293579,0.19230067383547292,0.19016413620706005,0.1920335997547133,33379200
1987-03-27,0.19603967666625977,0.2003133583686339,0.19176660015836786,0.19176660015836786,120873600
1987-03-30,0.20672354102134705,0.20672354102134707,0.18909588102766536,0.19603962389916735,186134400
1987-03-31,0.20672354102134705,0.2115307462139852,0.20405224997403154,0.20405224997403154,125337600
1987-04-01,0.19443722069263458,0.2109966214114449,0.19336894265811283,0.20672354595180234,259430400
1987-04-02,0.20298399031162262,0.2072576895891682,0.19764265480129928,0.19764265480129928,159955200
1987-04-03,0.21313314139842987,0.21420140100479929,0.2029839599083129,0.2029839599083129,155606400
1987-04-06,0.21206486225128174,0.21366726999097732,0.20832593531095286,0.213133140190819,98956800
1987-04-07,0.2008475661277771,0.21206499589048952,0.2008475661277771,0.21206499589048952,73728000
1987-04-08,0.20672354102134705,0.2088600787002109,0.2008474526253467,0.2008474526253467,106214400
1987-04-09,0.20298399031162262,0.20672355970598058,0.2013816006620597,0.20672355970598058,71568000
1987-04-10,0.20431934297084808,0.20458639874340845,0.2024498608668081,0.2029839907511523,43372800
1987-04-13,0.19764260947704315,0.2040522216230853,0.1965737264221912,0.2040522216230853,50256000
1987-04-14,0.2008475661277771,0.20405236528754933,0.19443732593510693,0.1976427486287727,87379200
1987-04-15,0.2051205188035965,0.20725768011143736,0.20244985117056238,0.20244985117056238,95961600
1987-04-16,0.21046249568462372,0.2147355528887099,0.20458638869420018,0.20512051855230812,188092800
1987-04-20,0.20458635687828064,0.21259898205506542,0.20405222710323703,0.21046246295489096,100310400
1987-04-21,0.20779189467430115,0.20939430324301508,0.20031339505186316,0.20458647234228022,113184000
1987-04-22,0.21046249568462372,0.21099662554273166,0.20779180971563874,0.20779180971563874,74678400
1987-04-23,0.21046249568462372,0.2125990151170555,0.2072576798575308,0.2104624956846237,48326400
1987-04-24,0.21153077483177185,0.21259903464611668,0.20779182880311645,0.21046251501742705,54172800
1987-04-27,0.21153077483177185,0.21313318289251337,0.20779182880311645,0.21153077483177185,53107200
1987-04-28,0.22702181339263916,0.2275559614370444,0.20939415768013778,0.2115306948401067,111081600
1987-04-29,0.22061161696910858,0.23289731654564483,0.22061161696910858,0.22702183423159925,85161600
1987-04-30,0.222214013338089,0.22702184149168098,0.21740680871796392,0.2206116240241937,88041600
1987-05-01,0.22435064613819122,0.2248847944757858,0.21954343947443197,0.2222141078054952,37843200
1987-05-04,0.2286241203546524,0.23022652710508829,0.2232821654390295,0.22435042437984723,34531200
1987-05-05,0.24732017517089844,0.2473201751708984,0.22915836988204888,0.22915836988204888,110995200
1987-05-06,0.24144411087036133,0.24945675539164255,0.24037585118624882,0.24732021768419557,153504000
1987-05-07,0.2526615262031555,0.25319565598902116,0.23984169611279496,0.24144408547039195,289699200
1987-05-08,0.2702893018722534,0.2740288722080512,0.2531957658651782,0.2531957658651782,150048000
1987-05-11,0.262810617685318,0.27028911120855287,0.26254356203448714,0.27028911120855287,127382400
1987-05-12,0.2537297010421753,0.26548187198101564,0.24999075738153637,0.26281058226413406,148464000
